Trial-ID,Status,Iteration,lr_scaler,max_depth,n_estimators,subsample,Objective,test_mse
17353,COMPLETED,1,1.0431780762516452,4,243,0.9808823659924266,10.71159948876264,10.177962882068458
17352,COMPLETED,1,1.0431780762516452,4,243,0.9808823659924266,11.370337524396179,10.79361616789223
17371,COMPLETED,1,1.0431780762516452,4,243,0.9808823659924266,11.271548844326858,10.207914967080194
17370,COMPLETED,1,1.0431780762516452,4,243,0.9808823659924266,11.918686478849402,10.941525970637558
17369,COMPLETED,1,1.0431780762516452,4,243,0.9808823659924266,10.959565521280924,10.93251515022006
17368,COMPLETED,1,1.0431780762516452,4,243,0.9808823659924266,10.831528489097474,10.809202347924774
17367,COMPLETED,1,1.0431780762516452,4,243,0.9808823659924266,11.122053232393718,11.527948067266527
17366,COMPLETED,1,1.0431780762516452,4,243,0.9808823659924266,10.54532638471699,10.404006547298458
17365,COMPLETED,1,1.0431780762516452,4,243,0.9808823659924266,10.266739999013916,11.026003648461804
17364,COMPLETED,1,1.0431780762516452,4,243,0.9808823659924266,10.82355524375818,10.579482976379254
17363,COMPLETED,1,1.0431780762516452,4,243,0.9808823659924266,11.914622593790117,10.474734697971726
17362,COMPLETED,1,1.0431780762516452,4,243,0.9808823659924266,12.139486272401149,11.78676647408432
17381,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,14.832507017350038,11.53591836214469
17380,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,15.034921318772307,12.142299573462449
17379,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,13.412520923485589,9.826189274495302
17378,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,13.745567834728966,10.16245956223016
17377,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,14.677417671052806,8.512221833201394
17376,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,12.695697228906775,10.065279333746558
17375,COMPLETED,1,1.0431780762516452,4,243,0.9808823659924266,10.351708114598416,9.816264384410195
17374,COMPLETED,1,1.0431780762516452,4,243,0.9808823659924266,10.986660704578037,10.952795196693764
17373,COMPLETED,1,1.0431780762516452,4,243,0.9808823659924266,10.640208876504751,10.539762005309528
17372,COMPLETED,1,1.0431780762516452,4,243,0.9808823659924266,9.833027595712148,9.446870624256992
17391,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,13.522871516705516,10.42780137043261
17390,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,13.365728303843946,9.942629843024504
17389,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,14.089327127686456,10.440053429107776
17388,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,14.293909026830072,9.090456911907037
17387,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,13.984705575158277,10.442601398786763
17386,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,13.356107784612085,8.939709047932162
17385,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,13.835798276067804,10.370118492662982
17384,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,13.55058661397608,10.310835959499418
17383,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,13.88392366947,9.155282112180481
17382,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,13.313181807664073,9.252125442362706
17401,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,13.705768346471212,13.912873157185876
17400,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,14.949216435202004,9.895376868415022
17399,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,13.729211225307912,10.655789239011527
17398,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,14.670942865147511,10.007818653430189
17397,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,13.502688866231985,9.876364434008936
17396,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,13.860344226044473,10.293427974897273
17395,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,15.246585302471065,9.736560328290992
17394,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,15.351707873551192,11.628892845987767
17393,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,13.633325165275107,10.252872719282724
17392,COMPLETED,1,0.8560694221230598,8,336,0.8670231288825057,13.998512395013393,9.725963775213566
17411,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,14.344903810060137,13.468272318308273
17410,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,12.14477176328307,12.826870039925776
17409,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,13.606007211730079,11.909082547369158
17408,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,14.994595572247881,13.40612260062401
17407,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,13.891915046375859,13.533510216350978
17406,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,14.179232981008964,14.457835152427993
17405,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,16.400567763718012,15.470356224702421
17404,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,13.205679553987858,12.772649991949852
17403,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,15.541074983652024,15.206807104188233
17402,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,15.883925533850794,14.20564586614555
17421,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,16.78314574166592,15.171128537011905
17420,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,14.129357628021555,14.148014743115725
17419,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,12.719686551824443,12.660617739619846
17418,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,13.064815428113606,12.613206479221386
17417,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,14.77209261353232,13.944890150145955
17416,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,13.906250961680279,13.47190436492858
17415,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,14.76630503586759,13.564370639072145
17414,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,14.975529645932925,14.49619874605398
17413,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,12.574740883722525,10.998237004696767
17412,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,15.19531676814672,13.217225566456776
17431,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,11.972182450540993,15.521901074225163
17430,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,14.099865058171098,12.786211652258851
17429,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,11.517571260703358,12.781447564794453
17428,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,14.155413538346954,18.260820270088026
17427,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,15.383583265289998,14.399749486250107
17426,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,11.615705613755743,12.213864588733301
17425,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,13.690125504208815,13.12143028522126
17424,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,14.881362180074392,13.340602695778545
17423,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,14.539660411988676,13.921679476181565
17422,COMPLETED,1,1.2561127428295922,2,175,0.9539949467127204,13.665651113571684,13.559064128498752
17441,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,12.501629590523965,15.818393195481345
17440,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,15.452830187375984,17.664800384073516
17439,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,14.101109411587169,14.701275440003025
17438,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,15.133307404209864,15.873560978387903
17437,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,12.653268896050255,14.376045653396506
17436,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,13.244376292308633,15.007845570439056
17435,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,15.061626550041744,14.237357485113805
17434,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,16.953187006803578,14.65526530571367
17433,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,12.889719463878555,11.860514211365265
17432,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,12.102640178074946,11.097348674798862
17451,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,15.10549305790776,10.977855895263604
17450,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,12.496872810516455,15.00240667905927
17449,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,14.000958201364332,13.155542436335494
17448,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,14.520629968814676,13.549384137309612
17447,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,14.800084178120056,14.926367452070012
17446,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,13.70921013052218,14.291238039767366
17445,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,14.30158262224526,14.179059026763909
17444,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,13.809646680338677,14.365339782885453
17443,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,15.081349780451626,15.295500606550064
17442,COMPLETED,1,1.4021149617518414,2,144,0.6322161431382123,12.359792536902521,12.981124778622856
17461,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,13.402729817810524,11.37809303414896
17460,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,11.173084124333608,8.947235762125203
17459,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,13.248373211364429,13.136784911246412
17458,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,13.593856893253289,10.469984576743393
17457,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,15.662036206929038,10.224155124841657
17456,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,11.290895413308961,9.361306343665342
17455,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,10.333526965233872,9.633652384949484
17454,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,10.919889626611958,9.396685695173185
17453,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,13.420793484564788,11.055677808817569
17452,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,13.499841027076616,10.274313180141275
17471,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,12.056550086202009,11.736168413155838
17470,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,11.89512367070821,9.809221862027824
17469,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,12.762604558367741,9.797202853901618
17468,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,13.25357662648139,11.175850265038711
17467,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,12.019431102505743,10.198379677866523
17466,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,12.56698453714691,11.58759642090123
17465,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,12.892596203977005,12.096840234324324
17464,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,16.394481115293008,11.501648122775807
17463,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,11.828767090649619,8.748781541213447
17462,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,12.61020417560942,9.653855390764994
17481,COMPLETED,1,0.9515671022978822,6,129,0.910440620595164,12.436726033112596,10.663888500598237
17480,COMPLETED,1,0.9515671022978822,6,129,0.910440620595164,12.1514431569907,8.867951833106918
17479,COMPLETED,1,0.9515671022978822,6,129,0.910440620595164,12.770997064239086,9.309039643528406
17478,COMPLETED,1,0.9515671022978822,6,129,0.910440620595164,12.27436628763731,10.200731734410862
17477,COMPLETED,1,0.9515671022978822,6,129,0.910440620595164,11.862018460916222,9.821628876446331
17476,COMPLETED,1,0.9515671022978822,6,129,0.910440620595164,13.076345385374589,10.776212552622237
17475,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,11.50825858312931,9.728827569443474
17474,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,12.158598626469546,11.098661015001523
17473,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,11.543933747538452,8.818460170766748
17472,COMPLETED,1,1.0011940130103782,5,178,0.5532655199177193,13.489676242910926,10.29763566095764
17491,COMPLETED,1,0.9515671022978822,6,129,0.910440620595164,13.145805753194995,10.814240027180603
17490,COMPLETED,1,0.9515671022978822,6,129,0.910440620595164,14.444838496715116,11.919016904529038
17489,COMPLETED,1,0.9515671022978822,6,129,0.910440620595164,13.596152148454234,10.181446231895313
17488,COMPLETED,1,0.9515671022978822,6,129,0.910440620595164,12.527986874316303,10.946344624716387
17487,COMPLETED,1,0.9515671022978822,6,129,0.910440620595164,12.372719765563915,10.104848392647595
17486,COMPLETED,1,0.9515671022978822,6,129,0.910440620595164,13.71851070406463,11.478433172105847
17485,COMPLETED,1,0.9515671022978822,6,129,0.910440620595164,12.074316154298694,11.771509968770909
17484,COMPLETED,1,0.9515671022978822,6,129,0.910440620595164,12.466731864323929,9.972158235395057
17483,COMPLETED,1,0.9515671022978822,6,129,0.910440620595164,12.850605979526934,9.524862693119472
17482,COMPLETED,1,0.9515671022978822,6,129,0.910440620595164,12.306260448294776,10.447703521176324
17501,COMPLETED,1,0.9828478677711472,6,121,0.7452200723716598,11.776950713051527,9.75652133733589
17500,COMPLETED,1,0.9515671022978822,6,129,0.910440620595164,12.700714588036249,9.7087847645529
