Trial-ID,Status,Iteration,dropout,lr,lr_decay,top_dropout,Objective,test_acc,test_loss
2412,COMPLETED,15,0.5209700144434015,0.004956848867093444,8.759466691809305e-07,0.2082596177417844,0.071847908663253,0.9794,0.06408569285124541
2417,COMPLETED,15,0.5209700144434015,0.004956848867093444,8.759466691809305e-07,0.2082596177417844,0.06619221621503432,0.9819,0.058818453384563325
2418,COMPLETED,15,0.5209700144434015,0.004956848867093444,8.759466691809305e-07,0.2082596177417844,0.0647744141643246,0.9816,0.058348015893623234
2416,COMPLETED,15,0.5209700144434015,0.004956848867093444,8.759466691809305e-07,0.2082596177417844,0.06397718262796599,0.9828,0.05687120002545416
2421,COMPLETED,15,0.5209700144434015,0.004956848867093444,8.759466691809305e-07,0.2082596177417844,0.06517768420030673,0.9821,0.05733551088683308
2420,COMPLETED,15,0.5209700144434015,0.004956848867093444,8.759466691809305e-07,0.2082596177417844,0.06194902110223969,0.9834,0.052746139755472536
2419,COMPLETED,15,0.5209700144434015,0.004956848867093444,8.759466691809305e-07,0.2082596177417844,0.07665418410797914,0.9790000000000001,0.0687183106251061
2426,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.039645813740964514,0.9903,0.028766960448812464
2422,COMPLETED,15,0.5209700144434015,0.004956848867093444,8.759466691809305e-07,0.2082596177417844,0.06770244606087605,0.98,0.06096135672517121
2427,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.03738171458178355,0.9903,0.031187816705275324
2425,COMPLETED,15,0.5209700144434015,0.004956848867093444,8.759466691809305e-07,0.2082596177417844,0.06930868521581092,0.9816,0.060287857922911636
2423,COMPLETED,15,0.5209700144434015,0.004956848867093444,8.759466691809305e-07,0.2082596177417844,0.07232679395129284,0.9791,0.06251730003356934
2424,COMPLETED,15,0.5209700144434015,0.004956848867093444,8.759466691809305e-07,0.2082596177417844,0.07516481275856493,0.9785,0.06826977335736155
2430,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.03696048667992,0.9908,0.032897469794529025
2429,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.03899646047342685,0.9890000000000001,0.03405071291206332
2428,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.039139442871746734,0.991,0.032339273038141256
2439,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.03554299625160153,0.9917,0.029124120994088294
2438,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.03966898957608889,0.9899,0.031698631920601475
2437,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.03937305271827305,0.9906,0.032363724995136726
2434,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.03974975996674039,0.9896,0.032476783325569705
2432,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.03608245735343856,0.9908,0.02901476628908422
2435,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.037969338714222735,0.9921,0.02947351094482583
2436,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.03725137756966675,0.9919,0.030249646586651212
2433,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.03940977680597765,0.9894,0.035905480275035366
2431,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.03823523990196797,0.9911,0.032479155051827545
2442,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.03687826480537963,0.9905,0.02973760309181525
2441,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.03651080693700351,0.9903,0.029694866392936087
2440,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.036687501210544725,0.9908,0.029879667558835355
2445,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.0354952045721584,0.9912,0.029212590487860145
2444,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.03789973695545147,0.9896,0.029935497658327218
2443,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.0372967276994071,0.9918,0.02885466798967245
2451,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.04111508598504588,0.9904,0.032312285828078165
2450,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.035327019152687475,0.9903,0.031027795456454624
2449,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.03854373668972403,0.9898,0.03130843380660517
2447,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.038551754764960304,0.9897,0.033239649125002324
2448,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.038821887170549116,0.9899,0.03176055382467457
2446,COMPLETED,15,0.16462914428196454,0.07185898875684173,4.2841988509655375e-05,0.32902219796305743,0.03882090090671166,0.99,0.03245615023829159
2456,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.041532825445698106,0.9905,0.031213460204319563
2454,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.041579485671167885,0.9907,0.029787071878250568
2453,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.03864892340009101,0.9913,0.02997012101425789
2452,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.03836679998335118,0.99,0.03212614109729184
2457,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.042702351576794174,0.9894,0.033747828917158766
2455,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.04089530206048706,0.9896,0.033957616141613106
2466,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.04258587469665023,0.9899,0.03176902298327768
2465,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.04127900617507597,0.9897,0.03396718122413149
2464,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.04206323733273894,0.9894,0.031786248436028834
2459,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.043227770363213486,0.991,0.031304930121236245
2458,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.03988340670260368,0.9909,0.029860272995778363
2460,COMPLETED,15,0.09562695237977373,0.04397745819447688,9.934592302441537e-08,0.2762772415198384,0.038947397926458516,0.9895,0.034472947932372336
